sale_id,invoice_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue
S001668,INV00684,P019,2025-01-14,5,298.11,0.1,1341.5
S001669,INV00684,P014,2025-01-14,3,365.65,0.0,1096.95
S001670,INV00685,P005,2024-01-24,2,66.59,0.05,126.52
S001671,INV00685,P008,2024-01-24,2,24.11,0.0,48.22
S001672,INV00685,P020,2024-01-24,4,501.47,0.15,1705.0
S001673,INV00686,P018,2025-12-25,3,588.71,0.0,1766.13
S001674,INV00686,P001,2025-12-25,1,564.89,0.1,508.4
S001675,INV00686,P013,2025-12-25,3,499.96,0.05,1424.89
S001676,INV00687,P021,2025-07-23,4,285.53,0.0,1142.12
S001677,INV00687,P005,2025-07-23,1,66.59,0.05,63.26
S001678,INV00688,P012,2024-07-06,2,490.89,0.1,883.6
S001679,INV00689,P004,2024-07-13,5,296.13,0.05,1406.62
S001680,INV00689,P017,2024-07-13,1,680.26,0.0,680.26
S001681,INV00690,P002,2024-01-01,3,348.25,0.05,992.51
S001682,INV00690,P006,2024-01-01,3,187.1,0.1,505.17
S001683,INV00691,P007,2025-01-30,3,118.83,0.15,303.02
S001684,INV00692,P007,2025-01-22,2,118.83,0.05,225.78
S001685,INV00693,P014,2025-04-09,3,365.65,0.0,1096.95
S001686,INV00693,P003,2025-04-09,2,508.77,0.0,1017.54
S001687,INV00693,P008,2025-04-09,4,24.11,0.0,96.44
S001688,INV00693,P006,2025-04-09,4,187.1,0.15,636.14
S001689,INV00694,P012,2025-04-29,4,490.89,0.0,1963.56
S001690,INV00695,P018,2024-06-12,5,588.71,0.0,2943.55
S001691,INV00695,P009,2024-06-12,2,555.19,0.1,999.34
S001692,INV00695,P014,2024-06-12,1,365.65,0.05,347.37
S001693,INV00695,P020,2024-06-12,5,501.47,0.0,2507.35
S001694,INV00696,P002,2025-10-11,5,348.25,0.15,1480.06
S001695,INV00696,P008,2025-10-11,2,24.11,0.1,43.4
S001696,INV00696,P001,2025-10-11,3,564.89,0.0,1694.67
S001697,INV00696,P006,2025-10-11,2,187.1,0.1,336.78
S001698,INV00697,P015,2025-11-21,5,151.86,0.05,721.34
S001699,INV00697,P003,2025-11-21,3,508.77,0.0,1526.31
S001700,INV00697,P017,2025-11-21,1,680.26,0.05,646.25
S001701,INV00697,P012,2025-11-21,2,490.89,0.1,883.6
S001702,INV00698,P020,2025-06-01,2,501.47,0.05,952.79
S001703,INV00698,P021,2025-06-01,5,285.53,0.1,1284.88
S001704,INV00698,P012,2025-06-01,2,490.89,0.15,834.51
S001705,INV00699,P008,2024-05-15,3,24.11,0.1,65.1
S001706,INV00699,P014,2024-05-15,2,365.65,0.1,658.17
S001707,INV00700,P021,2024-08-15,2,285.53,0.1,513.95
S001708,INV00700,P019,2024-08-15,1,298.11,0.05,283.2
S001709,INV00701,P005,2025-01-05,2,66.59,0.05,126.52
S001710,INV00701,P001,2025-01-05,4,564.89,0.15,1920.63
S001711,INV00702,P007,2024-08-17,2,118.83,0.1,213.89
S001712,INV00703,P016,2024-01-29,5,135.67,0.0,678.35
S001713,INV00703,P015,2024-01-29,5,151.86,0.05,721.34
S001714,INV00703,P009,2024-01-29,4,555.19,0.1,1998.68
S001715,INV00703,P002,2024-01-29,5,348.25,0.0,1741.25
S001716,INV00704,P001,2025-11-28,4,564.89,0.0,2259.56
S001717,INV00705,P006,2025-07-22,3,187.1,0.0,561.3
S001718,INV00706,P005,2025-08-02,4,66.59,0.05,253.04
S001719,INV00706,P008,2025-08-02,4,24.11,0.0,96.44
S001720,INV00707,P004,2024-10-07,4,296.13,0.15,1006.84
S001721,INV00707,P012,2024-10-07,5,490.89,0.0,2454.45
S001722,INV00708,P004,2024-12-31,3,296.13,0.0,888.39
S001723,INV00708,P007,2024-12-31,2,118.83,0.15,202.01
S001724,INV00708,P008,2024-12-31,5,24.11,0.0,120.55
S001725,INV00708,P013,2024-12-31,1,499.96,0.1,449.96
S001726,INV00709,P013,2025-11-10,5,499.96,0.05,2374.81
S001727,INV00709,P014,2025-11-10,1,365.65,0.15,310.8
S001728,INV00709,P009,2025-11-10,1,555.19,0.0,555.19
S001729,INV00710,P002,2025-08-03,1,348.25,0.1,313.43
S001730,INV00710,P012,2025-08-03,1,490.89,0.0,490.89
S001731,INV00711,P014,2024-06-16,5,365.65,0.0,1828.25
S001732,INV00712,P020,2024-04-08,3,501.47,0.15,1278.75
S001733,INV00712,P015,2024-04-08,2,151.86,0.05,288.53
S001734,INV00713,P015,2025-10-10,3,151.86,0.0,455.58
S001735,INV00713,P016,2025-10-10,3,135.67,0.0,407.01
S001736,INV00713,P017,2025-10-10,2,680.26,0.15,1156.44
S001737,INV00714,P004,2024-12-23,5,296.13,0.1,1332.59
S001738,INV00715,P015,2025-04-10,2,151.86,0.1,273.35
S001739,INV00715,P011,2025-04-10,4,292.74,0.15,995.32
S001740,INV00716,P011,2024-10-18,5,292.74,0.15,1244.14
S001741,INV00716,P015,2024-10-18,4,151.86,0.05,577.07
S001742,INV00716,P016,2024-10-18,5,135.67,0.0,678.35
S001743,INV00716,P005,2024-10-18,3,66.59,0.15,169.8
S001744,INV00717,P005,2024-04-08,4,66.59,0.15,226.41
S001745,INV00718,P017,2024-10-28,3,680.26,0.0,2040.78
S001746,INV00718,P005,2024-10-28,5,66.59,0.05,316.3
S001747,INV00718,P009,2024-10-28,4,555.19,0.0,2220.76
S001748,INV00719,P015,2024-06-25,2,151.86,0.0,303.72
S001749,INV00720,P009,2024-03-14,3,555.19,0.1,1499.01
S001750,INV00720,P006,2024-03-14,2,187.1,0.15,318.07
S001751,INV00721,P013,2025-06-17,4,499.96,0.0,1999.84
S001752,INV00722,P001,2025-07-21,1,564.89,0.0,564.89
S001753,INV00722,P011,2025-07-21,5,292.74,0.05,1390.51
S001754,INV00723,P015,2024-11-30,3,151.86,0.1,410.02
S001755,INV00723,P013,2024-11-30,5,499.96,0.0,2499.8
S001756,INV00723,P004,2024-11-30,2,296.13,0.1,533.03
S001757,INV00723,P005,2024-11-30,5,66.59,0.15,283.01
S001758,INV00724,P005,2025-02-18,4,66.59,0.05,253.04
S001759,INV00724,P004,2025-02-18,5,296.13,0.0,1480.65
S001760,INV00724,P013,2025-02-18,1,499.96,0.0,499.96
S001761,INV00724,P002,2025-02-18,1,348.25,0.05,330.84
S001762,INV00725,P002,2024-06-15,3,348.25,0.15,888.04
S001763,INV00725,P016,2024-06-15,4,135.67,0.15,461.28
S001764,INV00725,P010,2024-06-15,4,358.33,0.0,1433.32
S001765,INV00725,P018,2024-06-15,4,588.71,0.1,2119.36
S001766,INV00726,P019,2025-10-13,2,298.11,0.1,536.6
S001767,INV00726,P012,2025-10-13,1,490.89,0.0,490.89
S001768,INV00726,P010,2025-10-13,2,358.33,0.15,609.16
S001769,INV00726,P004,2025-10-13,5,296.13,0.05,1406.62
S001770,INV00727,P010,2024-11-26,2,358.33,0.1,644.99
S001771,INV00727,P014,2024-11-26,3,365.65,0.0,1096.95
S001772,INV00727,P004,2024-11-26,4,296.13,0.0,1184.52
S001773,INV00727,P020,2024-11-26,5,501.47,0.15,2131.25
S001774,INV00728,P014,2025-10-25,3,365.65,0.1,987.25
S001775,INV00728,P003,2025-10-25,2,508.77,0.0,1017.54
S001776,INV00728,P021,2025-10-25,2,285.53,0.0,571.06
S001777,INV00728,P019,2025-10-25,4,298.11,0.0,1192.44
S001778,INV00729,P008,2024-05-22,3,24.11,0.05,68.71
S001779,INV00730,P016,2025-11-07,3,135.67,0.0,407.01
S001780,INV00730,P004,2025-11-07,3,296.13,0.0,888.39
S001781,INV00730,P001,2025-11-07,1,564.89,0.05,536.65
S001782,INV00730,P018,2025-11-07,4,588.71,0.0,2354.84
S001783,INV00731,P020,2024-07-26,1,501.47,0.15,426.25
S001784,INV00731,P011,2024-07-26,5,292.74,0.0,1463.7
S001785,INV00731,P012,2024-07-26,3,490.89,0.05,1399.04
S001786,INV00731,P013,2024-07-26,2,499.96,0.05,949.92
S001787,INV00732,P006,2025-07-08,2,187.1,0.1,336.78
S001788,INV00733,P014,2024-06-11,3,365.65,0.15,932.41
S001789,INV00733,P017,2024-06-11,5,680.26,0.0,3401.3
S001790,INV00734,P021,2025-12-08,2,285.53,0.15,485.4
S001791,INV00734,P013,2025-12-08,2,499.96,0.15,849.93
S001792,INV00734,P012,2025-12-08,4,490.89,0.15,1669.03
S001793,INV00734,P005,2025-12-08,3,66.59,0.0,199.77
S001794,INV00735,P015,2025-04-01,5,151.86,0.15,645.41
S001795,INV00736,P005,2024-11-30,1,66.59,0.0,66.59
S001796,INV00736,P019,2024-11-30,5,298.11,0.15,1266.97
S001797,INV00737,P014,2024-09-27,4,365.65,0.05,1389.47
S001798,INV00737,P017,2024-09-27,1,680.26,0.15,578.22
S001799,INV00737,P007,2024-09-27,4,118.83,0.1,427.79
S001800,INV00738,P003,2024-04-29,2,508.77,0.15,864.91
S001801,INV00738,P009,2024-04-29,4,555.19,0.0,2220.76
S001802,INV00738,P017,2024-04-29,2,680.26,0.0,1360.52
S001803,INV00739,P020,2025-05-25,3,501.47,0.1,1353.97
S001804,INV00740,P001,2025-10-31,4,564.89,0.1,2033.6
S001805,INV00740,P020,2025-10-31,2,501.47,0.15,852.5
S001806,INV00740,P021,2025-10-31,1,285.53,0.0,285.53
S001807,INV00740,P003,2025-10-31,5,508.77,0.0,2543.85
S001808,INV00741,P002,2024-02-23,3,348.25,0.0,1044.75
S001809,INV00742,P012,2025-07-04,4,490.89,0.1,1767.2
S001810,INV00743,P015,2024-09-25,4,151.86,0.15,516.32
S001811,INV00743,P020,2024-09-25,5,501.47,0.0,2507.35
S001812,INV00743,P008,2024-09-25,4,24.11,0.1,86.8
S001813,INV00743,P019,2024-09-25,5,298.11,0.0,1490.55
S001814,INV00744,P014,2025-10-16,3,365.65,0.15,932.41
S001815,INV00744,P008,2025-10-16,4,24.11,0.1,86.8
S001816,INV00745,P011,2025-03-09,3,292.74,0.0,878.22
S001817,INV00746,P021,2025-06-20,4,285.53,0.15,970.8
S001818,INV00747,P001,2025-05-18,5,564.89,0.1,2542.01
S001819,INV00747,P006,2025-05-18,1,187.1,0.0,187.1
S001820,INV00747,P020,2025-05-18,5,501.47,0.0,2507.35
S001821,INV00747,P013,2025-05-18,3,499.96,0.05,1424.89
S001822,INV00748,P003,2025-04-09,5,508.77,0.0,2543.85
S001823,INV00748,P021,2025-04-09,2,285.53,0.0,571.06
S001824,INV00749,P019,2025-02-04,4,298.11,0.0,1192.44
S001825,INV00750,P017,2025-07-22,3,680.26,0.1,1836.7
S001826,INV00750,P009,2025-07-22,5,555.19,0.1,2498.36
S001827,INV00750,P016,2025-07-22,3,135.67,0.0,407.01
S001828,INV00750,P005,2025-07-22,1,66.59,0.0,66.59
S001829,INV00751,P008,2024-06-04,1,24.11,0.05,22.9
S001830,INV00751,P017,2024-06-04,3,680.26,0.1,1836.7
S001831,INV00752,P010,2025-02-07,1,358.33,0.0,358.33
S001832,INV00752,P014,2025-02-07,1,365.65,0.1,329.08
S001833,INV00752,P004,2025-02-07,5,296.13,0.05,1406.62
S001834,INV00752,P007,2025-02-07,5,118.83,0.1,534.74
S001835,INV00753,P008,2025-08-04,4,24.11,0.15,81.97
S001836,INV00753,P001,2025-08-04,3,564.89,0.05,1609.94
S001837,INV00753,P018,2025-08-04,3,588.71,0.0,1766.13
S001838,INV00753,P003,2025-08-04,2,508.77,0.05,966.66
S001839,INV00754,P020,2024-08-12,3,501.47,0.0,1504.41
S001840,INV00754,P010,2024-08-12,2,358.33,0.15,609.16
S001841,INV00754,P003,2024-08-12,3,508.77,0.0,1526.31
S001842,INV00754,P007,2024-08-12,4,118.83,0.05,451.55
S001843,INV00755,P003,2024-10-26,5,508.77,0.0,2543.85
S001844,INV00755,P012,2024-10-26,3,490.89,0.0,1472.67
S001845,INV00755,P010,2024-10-26,2,358.33,0.0,716.66
S001846,INV00756,P021,2025-02-17,4,285.53,0.0,1142.12
S001847,INV00756,P012,2025-02-17,3,490.89,0.0,1472.67
S001848,INV00757,P015,2025-01-29,3,151.86,0.05,432.8
S001849,INV00757,P018,2025-01-29,4,588.71,0.0,2354.84
S001850,INV00757,P021,2025-01-29,4,285.53,0.05,1085.01
S001851,INV00758,P020,2025-09-23,4,501.47,0.1,1805.29
S001852,INV00758,P015,2025-09-23,2,151.86,0.0,303.72
S001853,INV00758,P019,2025-09-23,1,298.11,0.0,298.11
S001854,INV00758,P013,2025-09-23,5,499.96,0.1,2249.82
S001855,INV00759,P014,2024-07-23,2,365.65,0.05,694.73
S001856,INV00759,P021,2024-07-23,3,285.53,0.1,770.93
S001857,INV00759,P013,2024-07-23,3,499.96,0.0,1499.88
S001858,INV00760,P005,2024-05-08,1,66.59,0.05,63.26
S001859,INV00761,P016,2025-07-27,1,135.67,0.0,135.67
S001860,INV00761,P009,2025-07-27,4,555.19,0.1,1998.68
S001861,INV00762,P003,2025-07-20,3,508.77,0.1,1373.68
S001862,INV00763,P020,2025-11-19,2,501.47,0.15,852.5
S001863,INV00763,P011,2025-11-19,2,292.74,0.15,497.66
S001864,INV00763,P006,2025-11-19,3,187.1,0.1,505.17
S001865,INV00763,P003,2025-11-19,4,508.77,0.05,1933.33
S001866,INV00764,P001,2025-02-26,3,564.89,0.1,1525.2
S001867,INV00764,P021,2025-02-26,2,285.53,0.0,571.06
S001868,INV00764,P008,2025-02-26,3,24.11,0.0,72.33
S001869,INV00765,P010,2024-07-25,5,358.33,0.15,1522.9
S001870,INV00765,P021,2024-07-25,1,285.53,0.0,285.53
S001871,INV00765,P016,2024-07-25,5,135.67,0.0,678.35
S001872,INV00766,P007,2025-07-16,4,118.83,0.0,475.32
S001873,INV00767,P004,2025-03-18,1,296.13,0.15,251.71
S001874,INV00768,P019,2025-08-03,3,298.11,0.05,849.61
S001875,INV00769,P021,2024-06-24,4,285.53,0.05,1085.01
S001876,INV00769,P007,2024-06-24,2,118.83,0.15,202.01
S001877,INV00769,P017,2024-06-24,3,680.26,0.0,2040.78
S001878,INV00770,P021,2024-06-27,3,285.53,0.0,856.59
S001879,INV00770,P015,2024-06-27,1,151.86,0.0,151.86
S001880,INV00771,P020,2024-07-12,5,501.47,0.15,2131.25
S001881,INV00771,P001,2024-07-12,1,564.89,0.1,508.4
S001882,INV00772,P002,2024-04-15,1,348.25,0.0,348.25
S001883,INV00772,P004,2024-04-15,2,296.13,0.15,503.42
S001884,INV00773,P014,2025-06-29,2,365.65,0.1,658.17
S001885,INV00773,P008,2025-06-29,3,24.11,0.1,65.1
S001886,INV00773,P015,2025-06-29,2,151.86,0.1,273.35
S001887,INV00773,P020,2025-06-29,5,501.47,0.0,2507.35
S001888,INV00774,P009,2025-10-17,5,555.19,0.0,2775.95
S001889,INV00774,P006,2025-10-17,2,187.1,0.05,355.49
S001890,INV00775,P017,2025-08-03,3,680.26,0.15,1734.66
S001891,INV00775,P018,2025-08-03,2,588.71,0.05,1118.55
S001892,INV00775,P019,2025-08-03,4,298.11,0.0,1192.44
S001893,INV00776,P012,2024-03-20,1,490.89,0.05,466.35
S001894,INV00776,P007,2024-03-20,5,118.83,0.05,564.44
S001895,INV00777,P012,2024-12-21,3,490.89,0.0,1472.67
S001896,INV00778,P013,2025-08-30,3,499.96,0.1,1349.89
S001897,INV00778,P002,2025-08-30,1,348.25,0.0,348.25
S001898,INV00778,P009,2025-08-30,2,555.19,0.0,1110.38
S001899,INV00779,P018,2024-06-11,1,588.71,0.1,529.84
S001900,INV00779,P004,2024-06-11,4,296.13,0.1,1066.07
S001901,INV00779,P005,2024-06-11,5,66.59,0.0,332.95
S001902,INV00780,P019,2025-09-02,4,298.11,0.0,1192.44
S001903,INV00781,P017,2025-05-11,5,680.26,0.15,2891.11
S001904,INV00781,P007,2025-05-11,2,118.83,0.05,225.78
S001905,INV00781,P001,2025-05-11,2,564.89,0.05,1073.29
S001906,INV00781,P014,2025-05-11,2,365.65,0.0,731.3
S001907,INV00782,P012,2025-06-28,1,490.89,0.0,490.89
S001908,INV00782,P001,2025-06-28,2,564.89,0.05,1073.29
S001909,INV00783,P006,2024-08-22,1,187.1,0.1,168.39
S001910,INV00783,P014,2024-08-22,2,365.65,0.0,731.3
S001911,INV00783,P003,2024-08-22,4,508.77,0.15,1729.82
S001912,INV00784,P005,2024-06-06,1,66.59,0.1,59.93
S001913,INV00784,P007,2024-06-06,3,118.83,0.0,356.49
S001914,INV00785,P018,2024-07-22,3,588.71,0.1,1589.52
S001915,INV00785,P019,2024-07-22,3,298.11,0.05,849.61
S001916,INV00786,P021,2024-01-28,1,285.53,0.0,285.53
S001917,INV00786,P013,2024-01-28,1,499.96,0.05,474.96
S001918,INV00787,P003,2025-07-21,2,508.77,0.1,915.79
S001919,INV00788,P002,2024-05-01,5,348.25,0.1,1567.12
S001920,INV00789,P004,2024-01-26,3,296.13,0.0,888.39
S001921,INV00789,P010,2024-01-26,2,358.33,0.0,716.66
S001922,INV00789,P005,2024-01-26,3,66.59,0.0,199.77
S001923,INV00790,P012,2024-04-11,1,490.89,0.1,441.8
S001924,INV00790,P003,2024-04-11,1,508.77,0.0,508.77
S001925,INV00791,P015,2025-07-29,2,151.86,0.0,303.72
S001926,INV00791,P001,2025-07-29,3,564.89,0.0,1694.67
S001927,INV00792,P015,2025-09-05,5,151.86,0.15,645.41
S001928,INV00792,P006,2025-09-05,5,187.1,0.1,841.95
S001929,INV00792,P016,2025-09-05,2,135.67,0.0,271.34
S001930,INV00793,P020,2025-01-23,4,501.47,0.05,1905.59
S001931,INV00793,P017,2025-01-23,4,680.26,0.0,2721.04
S001932,INV00793,P010,2025-01-23,1,358.33,0.1,322.5
S001933,INV00794,P017,2025-06-18,4,680.26,0.1,2448.94
S001934,INV00794,P016,2025-06-18,5,135.67,0.0,678.35
S001935,INV00794,P012,2025-06-18,4,490.89,0.1,1767.2
S001936,INV00795,P019,2025-07-30,2,298.11,0.0,596.22
S001937,INV00795,P003,2025-07-30,3,508.77,0.0,1526.31
S001938,INV00796,P004,2025-08-17,2,296.13,0.1,533.03
S001939,INV00796,P014,2025-08-17,3,365.65,0.0,1096.95
S001940,INV00797,P003,2025-08-06,3,508.77,0.1,1373.68
S001941,INV00797,P020,2025-08-06,3,501.47,0.1,1353.97
S001942,INV00797,P002,2025-08-06,1,348.25,0.1,313.43
S001943,INV00798,P007,2024-01-11,3,118.83,0.05,338.67
S001944,INV00799,P003,2024-04-24,2,508.77,0.1,915.79
S001945,INV00799,P015,2024-04-24,1,151.86,0.1,136.67
S001946,INV00800,P012,2024-05-08,3,490.89,0.0,1472.67
S001947,INV00800,P016,2024-05-08,3,135.67,0.05,386.66
S001948,INV00801,P021,2024-10-25,2,285.53,0.05,542.51
S001949,INV00801,P003,2024-10-25,4,508.77,0.0,2035.08
S001950,INV00801,P015,2024-10-25,1,151.86,0.1,136.67
S001951,INV00801,P006,2024-10-25,2,187.1,0.15,318.07
S001952,INV00802,P016,2025-01-16,2,135.67,0.0,271.34
S001953,INV00802,P010,2025-01-16,3,358.33,0.1,967.49
S001954,INV00802,P017,2025-01-16,4,680.26,0.1,2448.94
S001955,INV00802,P005,2025-01-16,4,66.59,0.15,226.41
S001956,INV00803,P012,2024-02-16,2,490.89,0.0,981.78
S001957,INV00803,P002,2024-02-16,3,348.25,0.1,940.27
S001958,INV00803,P021,2024-02-16,2,285.53,0.1,513.95
S001959,INV00804,P019,2024-09-16,3,298.11,0.0,894.33
S001960,INV00805,P021,2025-03-08,2,285.53,0.0,571.06
S001961,INV00806,P007,2025-03-17,5,118.83,0.0,594.15
S001962,INV00807,P012,2024-06-05,2,490.89,0.0,981.78
S001963,INV00807,P001,2024-06-05,5,564.89,0.05,2683.23
S001964,INV00807,P008,2024-06-05,3,24.11,0.05,68.71
S001965,INV00807,P016,2024-06-05,3,135.67,0.1,366.31
S001966,INV00808,P013,2025-12-15,4,499.96,0.0,1999.84
S001967,INV00808,P001,2025-12-15,5,564.89,0.15,2400.78
S001968,INV00808,P004,2025-12-15,4,296.13,0.0,1184.52
S001969,INV00808,P014,2025-12-15,1,365.65,0.0,365.65
S001970,INV00809,P017,2025-03-13,4,680.26,0.1,2448.94
S001971,INV00809,P006,2025-03-13,2,187.1,0.0,374.2
S001972,INV00809,P001,2025-03-13,1,564.89,0.0,564.89
S001973,INV00810,P002,2025-09-28,1,348.25,0.05,330.84
S001974,INV00811,P019,2025-11-23,5,298.11,0.0,1490.55
S001975,INV00811,P008,2025-11-23,2,24.11,0.05,45.81
S001976,INV00811,P017,2025-11-23,2,680.26,0.1,1224.47
S001977,INV00811,P002,2025-11-23,4,348.25,0.05,1323.35
S001978,INV00812,P015,2024-05-23,1,151.86,0.0,151.86
S001979,INV00812,P017,2024-05-23,2,680.26,0.1,1224.47
S001980,INV00812,P009,2024-05-23,3,555.19,0.1,1499.01
S001981,INV00812,P010,2024-05-23,3,358.33,0.0,1074.99
S001982,INV00813,P018,2025-07-01,1,588.71,0.0,588.71
S001983,INV00813,P007,2025-07-01,3,118.83,0.15,303.02
S001984,INV00813,P013,2025-07-01,4,499.96,0.15,1699.86
S001985,INV00814,P013,2025-09-22,3,499.96,0.0,1499.88
S001986,INV00815,P020,2024-02-20,2,501.47,0.05,952.79
S001987,INV00815,P010,2024-02-20,3,358.33,0.0,1074.99
S001988,INV00815,P014,2024-02-20,2,365.65,0.0,731.3
S001989,INV00815,P015,2024-02-20,1,151.86,0.05,144.27
S001990,INV00816,P014,2025-02-18,4,365.65,0.05,1389.47
S001991,INV00817,P004,2025-02-11,5,296.13,0.05,1406.62
S001992,INV00818,P003,2025-09-10,2,508.77,0.1,915.79
S001993,INV00819,P013,2025-01-24,3,499.96,0.05,1424.89
S001994,INV00819,P020,2025-01-24,5,501.47,0.1,2256.62
S001995,INV00820,P017,2025-08-29,2,680.26,0.0,1360.52
S001996,INV00821,P010,2024-11-09,4,358.33,0.1,1289.99
S001997,INV00821,P003,2024-11-09,4,508.77,0.15,1729.82
S001998,INV00822,P016,2025-08-02,4,135.67,0.1,488.41
S001999,INV00822,P019,2025-08-02,1,298.11,0.1,268.3
S002000,INV00822,P003,2025-08-02,3,508.77,0.15,1297.36
S002001,INV00823,P015,2024-10-13,3,151.86,0.05,432.8
S002002,INV00823,P007,2024-10-13,5,118.83,0.1,534.74
S002003,INV00823,P010,2024-10-13,2,358.33,0.05,680.83
S002004,INV00823,P006,2024-10-13,2,187.1,0.1,336.78
S002005,INV00824,P019,2024-12-03,3,298.11,0.0,894.33
S002006,INV00824,P002,2024-12-03,2,348.25,0.05,661.67
S002007,INV00825,P003,2024-02-02,4,508.77,0.0,2035.08
S002008,INV00826,P010,2024-03-06,2,358.33,0.05,680.83
S002009,INV00826,P021,2024-03-06,1,285.53,0.0,285.53
S002010,INV00827,P021,2025-11-09,1,285.53,0.0,285.53
S002011,INV00828,P007,2024-07-16,4,118.83,0.0,475.32
S002012,INV00828,P013,2024-07-16,2,499.96,0.1,899.93
S002013,INV00829,P003,2025-05-09,4,508.77,0.0,2035.08
S002014,INV00829,P018,2025-05-09,5,588.71,0.0,2943.55
S002015,INV00829,P008,2025-05-09,4,24.11,0.05,91.62
S002016,INV00830,P012,2024-01-11,2,490.89,0.05,932.69
S002017,INV00831,P020,2025-04-29,1,501.47,0.0,501.47
S002018,INV00831,P003,2025-04-29,5,508.77,0.05,2416.66
S002019,INV00832,P011,2024-10-02,3,292.74,0.0,878.22
S002020,INV00832,P020,2024-10-02,4,501.47,0.05,1905.59
S002021,INV00833,P001,2024-11-24,4,564.89,0.05,2146.58
S002022,INV00833,P007,2024-11-24,1,118.83,0.05,112.89
S002023,INV00833,P020,2024-11-24,3,501.47,0.15,1278.75
S002024,INV00833,P013,2024-11-24,1,499.96,0.0,499.96
S002025,INV00834,P017,2024-06-26,5,680.26,0.1,3061.17
S002026,INV00834,P008,2024-06-26,2,24.11,0.0,48.22
S002027,INV00834,P020,2024-06-26,4,501.47,0.0,2005.88
S002028,INV00834,P015,2024-06-26,2,151.86,0.0,303.72
S002029,INV00835,P001,2024-11-02,3,564.89,0.1,1525.2
S002030,INV00836,P001,2025-03-18,2,564.89,0.0,1129.78
S002031,INV00836,P020,2025-03-18,4,501.47,0.05,1905.59
S002032,INV00837,P003,2024-11-26,1,508.77,0.0,508.77
S002033,INV00838,P003,2024-02-05,3,508.77,0.0,1526.31
S002034,INV00838,P004,2024-02-05,2,296.13,0.15,503.42
S002035,INV00838,P014,2024-02-05,5,365.65,0.0,1828.25
S002036,INV00838,P009,2024-02-05,4,555.19,0.15,1887.65
S002037,INV00839,P006,2025-03-23,3,187.1,0.0,561.3
S002038,INV00839,P007,2025-03-23,2,118.83,0.0,237.66
S002039,INV00839,P014,2025-03-23,3,365.65,0.15,932.41
S002040,INV00839,P003,2025-03-23,5,508.77,0.15,2162.27
S002041,INV00840,P013,2024-11-27,3,499.96,0.1,1349.89
S002042,INV00840,P003,2024-11-27,5,508.77,0.0,2543.85
S002043,INV00841,P021,2025-07-04,1,285.53,0.0,285.53
S002044,INV00841,P011,2025-07-04,5,292.74,0.05,1390.51
S002045,INV00841,P008,2025-07-04,4,24.11,0.0,96.44
S002046,INV00841,P016,2025-07-04,4,135.67,0.05,515.55
S002047,INV00842,P010,2025-06-24,5,358.33,0.1,1612.48
S002048,INV00842,P004,2025-06-24,3,296.13,0.0,888.39
S002049,INV00843,P005,2025-04-02,1,66.59,0.15,56.6
S002050,INV00843,P021,2025-04-02,4,285.53,0.0,1142.12
S002051,INV00844,P019,2025-10-14,5,298.11,0.15,1266.97
S002052,INV00844,P017,2025-10-14,2,680.26,0.0,1360.52
S002053,INV00844,P018,2025-10-14,2,588.71,0.0,1177.42
S002054,INV00844,P001,2025-10-14,4,564.89,0.0,2259.56
S002055,INV00845,P002,2025-07-25,4,348.25,0.0,1393.0
S002056,INV00845,P013,2025-07-25,2,499.96,0.0,999.92
S002057,INV00845,P017,2025-07-25,2,680.26,0.0,1360.52
S002058,INV00845,P016,2025-07-25,2,135.67,0.1,244.21
S002059,INV00846,P013,2025-12-05,3,499.96,0.15,1274.9
S002060,INV00846,P004,2025-12-05,2,296.13,0.0,592.26
S002061,INV00847,P005,2025-05-30,2,66.59,0.05,126.52
S002062,INV00847,P017,2025-05-30,2,680.26,0.15,1156.44
S002063,INV00848,P018,2025-06-17,4,588.71,0.0,2354.84
S002064,INV00848,P009,2025-06-17,3,555.19,0.1,1499.01
S002065,INV00848,P005,2025-06-17,5,66.59,0.05,316.3
S002066,INV00849,P012,2025-11-04,1,490.89,0.0,490.89
S002067,INV00849,P001,2025-11-04,3,564.89,0.0,1694.67
S002068,INV00849,P021,2025-11-04,5,285.53,0.15,1213.5
S002069,INV00850,P004,2024-11-22,3,296.13,0.0,888.39
S002070,INV00850,P002,2024-11-22,1,348.25,0.1,313.43
S002071,INV00851,P019,2024-02-28,5,298.11,0.1,1341.5
S002072,INV00852,P003,2025-06-16,2,508.77,0.0,1017.54
S002073,INV00852,P002,2025-06-16,2,348.25,0.15,592.02
S002074,INV00852,P011,2025-06-16,3,292.74,0.05,834.31
S002075,INV00852,P013,2025-06-16,1,499.96,0.1,449.96
S002076,INV00853,P011,2025-04-14,4,292.74,0.0,1170.96
S002077,INV00853,P003,2025-04-14,2,508.77,0.15,864.91
S002078,INV00853,P006,2025-04-14,3,187.1,0.15,477.1
S002079,INV00854,P003,2024-04-14,4,508.77,0.15,1729.82
S002080,INV00854,P009,2024-04-14,3,555.19,0.1,1499.01
S002081,INV00855,P014,2024-02-07,3,365.65,0.0,1096.95
S002082,INV00856,P012,2024-11-03,3,490.89,0.1,1325.4
S002083,INV00856,P017,2024-11-03,2,680.26,0.0,1360.52
S002084,INV00857,P013,2024-05-26,1,499.96,0.0,499.96
